"company_name","nuts_2","n_postings","n_ai_postings","ai_share","name_en","country"
"Amgen","CNSH",4,0,NA,"shanghai","CN"
"Amgen","DE2",12,0,NA,"bavaria","DE"
"Amgen","DK01",1,1,1,"hovedstaden","DK"
"Amgen","FR10",10,0,NA,"ile-de-france","FR"
"Amgen","INMH",4,0,NA,"maharashtra","IN"
"Amgen","KR01",6,0,NA,"capital region","KR"
"Amgen","NL41",9,0,NA,"noord-brabant","NL"
"Amgen","TR10",8,0,NA,"istanbul","TR"
"Amgen","TWTPE",3,0,NA,"taipei","TW"
"Amgen","UKH",9,0,NA,"east of england","GB"
"Amgen","US06",477,29,0.0607966457023061,"california","US"
"Amgen","US11",5,0,NA,"district of columbia","US"
"Amgen","US17",6,0,NA,"illinois","US"
"Amgen","US25",21,0,NA,"massachusetts","US"
"Amgen","US26",3,0,NA,"michigan","US"
"Amgen","US36",14,0,NA,"new york","US"
"Amgen","US42",35,3,0.0857142857142857,"pennsylvania","US"
"Amgen","US48",2,0,NA,"texas","US"
"Amgen","US53",14,0,NA,"washington","US"
"Amgen",NA,12,0,NA,NA,NA
"Astra Zeneca","CA24",3,0,NA,"quebec","CA"
"Astra Zeneca","CA35",38,1,0.0263157894736842,"ontario","CA"
"Astra Zeneca","CH04",1,0,NA,"zurich","CH"
"Astra Zeneca","CH06",11,0,NA,"central switzerland","CH"
"Astra Zeneca","CNBJ",3,0,NA,"beijing","CN"
"Astra Zeneca","CNGD",1,0,NA,"guangdong","CN"
"Astra Zeneca","CNSH",15,0,NA,"shanghai","CN"
"Astra Zeneca","DE1",2,0,NA,"baden-wurttemberg","DE"
"Astra Zeneca","DE2",17,6,0.352941176470588,"bavaria","DE"
"Astra Zeneca","DE30",3,0,NA,"berlin","DE"
"Astra Zeneca","DE9",13,0,NA,"lower saxony","DE"
"Astra Zeneca","DK01",6,0,NA,"hovedstaden","DK"
"Astra Zeneca","ES30",11,0,NA,"madrid","ES"
"Astra Zeneca","ES51",48,8,0.166666666666667,"catalonia","ES"
"Astra Zeneca","INDL",1,0,NA,"delhi","IN"
"Astra Zeneca","INKA",30,5,0.166666666666667,"karnataka","IN"
"Astra Zeneca","ITC1",1,0,NA,"piedmont","IT"
"Astra Zeneca","ITC4",27,0,NA,"lombardy","IT"
"Astra Zeneca","ITH3",1,0,NA,"veneto","IT"
"Astra Zeneca","ITI4",3,0,NA,"lazio","IT"
"Astra Zeneca","JPG",14,3,0.214285714285714,"kansai","JP"
"Astra Zeneca","KR01",2,0,NA,"capital region","KR"
"Astra Zeneca","NL33",1,0,NA,"zuid-holland","NL"
"Astra Zeneca","NL41",5,0,NA,"noord-brabant","NL"
"Astra Zeneca","SE11",15,0,NA,"stockholm","SE"
"Astra Zeneca","SE23",115,13,0.11304347826087,"west sweden","SE"
"Astra Zeneca","TR10",7,0,NA,"istanbul","TR"
"Astra Zeneca","UKH",383,36,0.0939947780678851,"east of england","GB"
"Astra Zeneca","UKH",7,3,0.428571428571429,"east of england","GB"
"Astra Zeneca","UKH",3,1,0.333333333333333,"east of england","GB"
"Astra Zeneca","US06",34,0,NA,"california","US"
"Astra Zeneca","US09",2,0,NA,"connecticut","US"
"Astra Zeneca","US11",4,0,NA,"district of columbia","US"
"Astra Zeneca","US17",4,0,NA,"illinois","US"
"Astra Zeneca","US24",288,27,0.09375,"maryland","US"
"Astra Zeneca","US25",86,14,0.162790697674419,"massachusetts","US"
"Astra Zeneca","US26",3,0,NA,"michigan","US"
"Astra Zeneca","US34",7,0,NA,"new jersey","US"
"Astra Zeneca","US36",39,1,0.0256410256410256,"new york","US"
"Astra Zeneca","US42",26,0,NA,"pennsylvania","US"
"Astra Zeneca","US48",28,4,0.142857142857143,"texas","US"
"Astra Zeneca","US53",2,0,NA,"washington","US"
"Astra Zeneca",NA,23,0,NA,NA,NA
"Bayer","CA35",7,1,0.142857142857143,"ontario","CA"
"Bayer","DE1",54,0,NA,"baden-wurttemberg","DE"
"Bayer","DE2",31,0,NA,"bavaria","DE"
"Bayer","DE30",97,12,0.123711340206186,"berlin","DE"
"Bayer","DE9",6,0,NA,"lower saxony","DE"
"Bayer","DK01",2,0,NA,"hovedstaden","DK"
"Bayer","ES30",2,0,NA,"madrid","ES"
"Bayer","ES51",29,1,0.0344827586206897,"catalonia","ES"
"Bayer","INDL",4,0,NA,"delhi","IN"
"Bayer","INKA",32,1,0.03125,"karnataka","IN"
"Bayer","INMH",17,1,0.0588235294117647,"maharashtra","IN"
"Bayer","ITC4",17,0,NA,"lombardy","IT"
"Bayer","NL33",11,0,NA,"zuid-holland","NL"
"Bayer","RUMOW",1,0,NA,"moskva","RU"
"Bayer","TR10",14,0,NA,"istanbul","TR"
"Bayer","UKH",19,0,NA,"east of england","GB"
"Bayer","US06",42,0,NA,"california","US"
"Bayer","US09",3,0,NA,"connecticut","US"
"Bayer","US11",1,0,NA,"district of columbia","US"
"Bayer","US17",12,0,NA,"illinois","US"
"Bayer","US25",10,1,0.1,"massachusetts","US"
"Bayer","US26",5,0,NA,"michigan","US"
"Bayer","US34",66,3,0.0454545454545455,"new jersey","US"
"Bayer","US36",3,1,0.333333333333333,"new york","US"
"Bayer","US42",52,0,NA,"pennsylvania","US"
"Bayer","US48",8,0,NA,"texas","US"
"Bayer","US53",6,0,NA,"washington","US"
"Bayer",NA,7,0,NA,NA,NA
"Boehringer Ingelheim","CA24",1,0,NA,"quebec","CA"
"Boehringer Ingelheim","CA35",16,2,0.125,"ontario","CA"
"Boehringer Ingelheim","DE1",112,16,0.142857142857143,"baden-wurttemberg","DE"
"Boehringer Ingelheim","DE9",7,1,0.142857142857143,"lower saxony","DE"
"Boehringer Ingelheim","DK01",3,0,NA,"hovedstaden","DK"
"Boehringer Ingelheim","ES51",8,0,NA,"catalonia","ES"
"Boehringer Ingelheim","FR10",1,0,NA,"ile-de-france","FR"
"Boehringer Ingelheim","INDL",11,0,NA,"delhi","IN"
"Boehringer Ingelheim","INKA",8,0,NA,"karnataka","IN"
"Boehringer Ingelheim","INMH",30,0,NA,"maharashtra","IN"
"Boehringer Ingelheim","ITC4",7,0,NA,"lombardy","IT"
"Boehringer Ingelheim","ITH3",2,0,NA,"veneto","IT"
"Boehringer Ingelheim","TR10",7,0,NA,"istanbul","TR"
"Boehringer Ingelheim","UKJ",6,0,NA,"south east england","GB"
"Boehringer Ingelheim","US06",50,0,NA,"california","US"
"Boehringer Ingelheim","US09",76,0,NA,"connecticut","US"
"Boehringer Ingelheim","US11",2,0,NA,"district of columbia","US"
"Boehringer Ingelheim","US24",1,0,NA,"maryland","US"
"Boehringer Ingelheim","US25",5,0,NA,"massachusetts","US"
"Boehringer Ingelheim","US26",2,0,NA,"michigan","US"
"Boehringer Ingelheim","US34",14,0,NA,"new jersey","US"
"Boehringer Ingelheim","US36",7,0,NA,"new york","US"
"Boehringer Ingelheim","US42",3,0,NA,"pennsylvania","US"
"Boehringer Ingelheim","US48",14,0,NA,"texas","US"
"Boehringer Ingelheim","US53",1,0,NA,"washington","US"
"Boehringer Ingelheim",NA,88,3,0.0340909090909091,NA,NA
"Bristol Myers Squibb","CA24",12,0,NA,"quebec","CA"
"Bristol Myers Squibb","CH02",27,0,NA,"espace mittelland","CH"
"Bristol Myers Squibb","CH06",1,0,NA,"central switzerland","CH"
"Bristol Myers Squibb","CNBJ",4,0,NA,"beijing","CN"
"Bristol Myers Squibb","CNGD",1,0,NA,"guangdong","CN"
"Bristol Myers Squibb","CNJS",1,0,NA,"jiangsu","CN"
"Bristol Myers Squibb","CNSH",8,0,NA,"shanghai","CN"
"Bristol Myers Squibb","CNZJ",1,0,NA,"zhejiang","CN"
"Bristol Myers Squibb","DE2",12,0,NA,"bavaria","DE"
"Bristol Myers Squibb","ES30",1,0,NA,"madrid","ES"
"Bristol Myers Squibb","INDL",1,0,NA,"delhi","IN"
"Bristol Myers Squibb","INMH",3,0,NA,"maharashtra","IN"
"Bristol Myers Squibb","ITI4",4,0,NA,"lazio","IT"
"Bristol Myers Squibb","JPD",2,0,NA,"southern kanto","JP"
"Bristol Myers Squibb","KR01",3,0,NA,"capital region","KR"
"Bristol Myers Squibb","NL33",15,0,NA,"zuid-holland","NL"
"Bristol Myers Squibb","TR10",6,0,NA,"istanbul","TR"
"Bristol Myers Squibb","TWTPE",6,0,NA,"taipei","TW"
"Bristol Myers Squibb","TWTXG",2,0,NA,"taichung","TW"
"Bristol Myers Squibb","UKH",6,0,NA,"east of england","GB"
"Bristol Myers Squibb","US06",53,7,0.132075471698113,"california","US"
"Bristol Myers Squibb","US11",4,0,NA,"district of columbia","US"
"Bristol Myers Squibb","US17",2,0,NA,"illinois","US"
"Bristol Myers Squibb","US25",78,1,0.0128205128205128,"massachusetts","US"
"Bristol Myers Squibb","US26",3,0,NA,"michigan","US"
"Bristol Myers Squibb","US34",419,9,0.0214797136038186,"new jersey","US"
"Bristol Myers Squibb","US36",16,0,NA,"new york","US"
"Bristol Myers Squibb","US42",27,0,NA,"pennsylvania","US"
"Bristol Myers Squibb","US48",10,0,NA,"texas","US"
"Bristol Myers Squibb","US53",70,3,0.0428571428571429,"washington","US"
"Daiichi Sankyo","DE1",4,0,NA,"baden-wurttemberg","DE"
"Daiichi Sankyo","DE2",102,0,NA,"bavaria","DE"
"Daiichi Sankyo","DE30",1,0,NA,"berlin","DE"
"Daiichi Sankyo","ES30",2,0,NA,"madrid","ES"
"Daiichi Sankyo","ES51",4,0,NA,"catalonia","ES"
"Daiichi Sankyo","US06",20,8,0.4,"california","US"
"Daiichi Sankyo","US09",4,3,0.75,"connecticut","US"
"Daiichi Sankyo","US11",11,6,0.545454545454545,"district of columbia","US"
"Daiichi Sankyo","US17",15,9,0.6,"illinois","US"
"Daiichi Sankyo","US25",15,8,0.533333333333333,"massachusetts","US"
"Daiichi Sankyo","US26",2,2,1,"michigan","US"
"Daiichi Sankyo","US34",114,13,0.114035087719298,"new jersey","US"
"Daiichi Sankyo","US36",25,14,0.56,"new york","US"
"Daiichi Sankyo","US42",9,4,0.444444444444444,"pennsylvania","US"
"Daiichi Sankyo","US48",18,9,0.5,"texas","US"
"Daiichi Sankyo","US53",12,4,0.333333333333333,"washington","US"
"Eli Lilly","CA24",4,0,NA,"quebec","CA"
"Eli Lilly","CA35",8,0,NA,"ontario","CA"
"Eli Lilly","ES30",12,0,NA,"madrid","ES"
"Eli Lilly","ES51",1,0,NA,"catalonia","ES"
"Eli Lilly","INKA",36,2,0.0555555555555556,"karnataka","IN"
"Eli Lilly","INMH",4,1,0.25,"maharashtra","IN"
"Eli Lilly","ITC1",3,0,NA,"piedmont","IT"
"Eli Lilly","ITI1",15,0,NA,"tuscany","IT"
"Eli Lilly","JPG",7,0,NA,"kansai","JP"
"Eli Lilly","SE11",2,0,NA,"stockholm","SE"
"Eli Lilly","TR10",4,0,NA,"istanbul","TR"
"Eli Lilly","TWTPE",2,0,NA,"taipei","TW"
"Eli Lilly","UKH",1,0,NA,"east of england","GB"
"Eli Lilly","UKJ",9,0,NA,"south east england","GB"
"Eli Lilly","US06",36,1,0.0277777777777778,"california","US"
"Eli Lilly","US17",2,0,NA,"illinois","US"
"Eli Lilly","US25",9,1,0.111111111111111,"massachusetts","US"
"Eli Lilly","US34",14,0,NA,"new jersey","US"
"Eli Lilly","US36",20,0,NA,"new york","US"
"Eli Lilly","US42",7,0,NA,"pennsylvania","US"
"Eli Lilly","US48",16,0,NA,"texas","US"
"Eli Lilly","US53",2,0,NA,"washington","US"
"Eli Lilly",NA,5,0,NA,NA,NA
"Gilead Sciences","CA24",2,0,NA,"quebec","CA"
"Gilead Sciences","CA35",4,0,NA,"ontario","CA"
"Gilead Sciences","CNBJ",4,0,NA,"beijing","CN"
"Gilead Sciences","DE2",1,0,NA,"bavaria","DE"
"Gilead Sciences","ES30",1,0,NA,"madrid","ES"
"Gilead Sciences","FR10",4,0,NA,"ile-de-france","FR"
"Gilead Sciences","IL05",1,0,NA,"tel aviv","IL"
"Gilead Sciences","JPD",5,0,NA,"southern kanto","JP"
"Gilead Sciences","KR01",3,0,NA,"capital region","KR"
"Gilead Sciences","SE11",6,0,NA,"stockholm","SE"
"Gilead Sciences","TWTPE",1,0,NA,"taipei","TW"
"Gilead Sciences","UKH",8,0,NA,"east of england","GB"
"Gilead Sciences","US06",153,3,0.0196078431372549,"california","US"
"Gilead Sciences","US09",19,0,NA,"connecticut","US"
"Gilead Sciences","US11",2,0,NA,"district of columbia","US"
"Gilead Sciences","US24",1,0,NA,"maryland","US"
"Gilead Sciences","US26",1,0,NA,"michigan","US"
"Gilead Sciences","US34",17,0,NA,"new jersey","US"
"Gilead Sciences","US36",4,0,NA,"new york","US"
"Gilead Sciences","US42",9,0,NA,"pennsylvania","US"
"Gilead Sciences","US48",2,0,NA,"texas","US"
"Gilead Sciences","US53",6,0,NA,"washington","US"
"Gilead Sciences",NA,10,0,NA,NA,NA
"Glaxo Smith Kline","CA24",17,0,NA,"quebec","CA"
"Glaxo Smith Kline","CA35",10,0,NA,"ontario","CA"
"Glaxo Smith Kline","CNBJ",1,0,NA,"beijing","CN"
"Glaxo Smith Kline","CNSH",15,0,NA,"shanghai","CN"
"Glaxo Smith Kline","CNZJ",1,0,NA,"zhejiang","CN"
"Glaxo Smith Kline","DE1",2,0,NA,"baden-wurttemberg","DE"
"Glaxo Smith Kline","DE2",16,0,NA,"bavaria","DE"
"Glaxo Smith Kline","DE30",1,0,NA,"berlin","DE"
"Glaxo Smith Kline","DE9",2,0,NA,"lower saxony","DE"
"Glaxo Smith Kline","ES30",8,0,NA,"madrid","ES"
"Glaxo Smith Kline","ES51",1,0,NA,"catalonia","ES"
"Glaxo Smith Kline","FR10",1,0,NA,"ile-de-france","FR"
"Glaxo Smith Kline","INKA",75,4,0.0533333333333333,"karnataka","IN"
"Glaxo Smith Kline","INMH",10,0,NA,"maharashtra","IN"
"Glaxo Smith Kline","ITH3",12,0,NA,"veneto","IT"
"Glaxo Smith Kline","ITI1",9,2,0.222222222222222,"tuscany","IT"
"Glaxo Smith Kline","JPD",18,1,0.0555555555555556,"southern kanto","JP"
"Glaxo Smith Kline","KR01",6,0,NA,"capital region","KR"
"Glaxo Smith Kline","SE11",5,0,NA,"stockholm","SE"
"Glaxo Smith Kline","TR10",24,0,NA,"istanbul","TR"
"Glaxo Smith Kline","TWTPE",7,0,NA,"taipei","TW"
"Glaxo Smith Kline","TWTXG",3,0,NA,"taichung","TW"
"Glaxo Smith Kline","UKH",26,8,0.307692307692308,"east of england","GB"
"Glaxo Smith Kline","UKJ",4,0,NA,"south east england","GB"
"Glaxo Smith Kline","US06",3,0,NA,"california","US"
"Glaxo Smith Kline","US11",2,0,NA,"district of columbia","US"
"Glaxo Smith Kline","US24",20,0,NA,"maryland","US"
"Glaxo Smith Kline","US25",22,2,0.0909090909090909,"massachusetts","US"
"Glaxo Smith Kline","US26",5,0,NA,"michigan","US"
"Glaxo Smith Kline","US34",13,1,0.0769230769230769,"new jersey","US"
"Glaxo Smith Kline","US36",2,0,NA,"new york","US"
"Glaxo Smith Kline","US42",48,4,0.0833333333333333,"pennsylvania","US"
"Glaxo Smith Kline","US48",6,0,NA,"texas","US"
"Glaxo Smith Kline",NA,5,0,NA,NA,NA
"Johnson & Johnson","CA24",7,0,NA,"quebec","CA"
"Johnson & Johnson","CA35",103,0,NA,"ontario","CA"
"Johnson & Johnson","CH02",9,0,NA,"espace mittelland","CH"
"Johnson & Johnson","CH05",38,0,NA,"eastern switzerland","CH"
"Johnson & Johnson","CH06",9,0,NA,"central switzerland","CH"
"Johnson & Johnson","DE1",6,0,NA,"baden-wurttemberg","DE"
"Johnson & Johnson","DE2",6,0,NA,"bavaria","DE"
"Johnson & Johnson","DE30",2,0,NA,"berlin","DE"
"Johnson & Johnson","DE9",2,0,NA,"lower saxony","DE"
"Johnson & Johnson","DK01",2,0,NA,"hovedstaden","DK"
"Johnson & Johnson","ES30",16,0,NA,"madrid","ES"
"Johnson & Johnson","FR10",2,0,NA,"ile-de-france","FR"
"Johnson & Johnson","INDL",4,1,0.25,"delhi","IN"
"Johnson & Johnson","INKA",33,3,0.0909090909090909,"karnataka","IN"
"Johnson & Johnson","INMH",96,1,0.0104166666666667,"maharashtra","IN"
"Johnson & Johnson","ITC4",2,0,NA,"lombardy","IT"
"Johnson & Johnson","NL33",45,1,0.0222222222222222,"zuid-holland","NL"
"Johnson & Johnson","NL41",5,0,NA,"noord-brabant","NL"
"Johnson & Johnson","RUMOW",1,0,NA,"moskva","RU"
"Johnson & Johnson","SE11",1,0,NA,"stockholm","SE"
"Johnson & Johnson","SE23",1,0,NA,"west sweden","SE"
"Johnson & Johnson","TR10",6,0,NA,"istanbul","TR"
"Johnson & Johnson","TWTPE",17,0,NA,"taipei","TW"
"Johnson & Johnson","UKH",1,0,NA,"east of england","GB"
"Johnson & Johnson","UKJ",132,8,0.0606060606060606,"south east england","GB"
"Johnson & Johnson","US06",291,17,0.0584192439862543,"california","US"
"Johnson & Johnson","US09",10,1,0.1,"connecticut","US"
"Johnson & Johnson","US11",13,0,NA,"district of columbia","US"
"Johnson & Johnson","US17",19,1,0.0526315789473684,"illinois","US"
"Johnson & Johnson","US24",8,0,NA,"maryland","US"
"Johnson & Johnson","US25",100,13,0.13,"massachusetts","US"
"Johnson & Johnson","US26",11,0,NA,"michigan","US"
"Johnson & Johnson","US34",603,43,0.0713101160862355,"new jersey","US"
"Johnson & Johnson","US36",60,2,0.0333333333333333,"new york","US"
"Johnson & Johnson","US42",327,21,0.0642201834862385,"pennsylvania","US"
"Johnson & Johnson","US48",42,0,NA,"texas","US"
"Johnson & Johnson","US53",9,0,NA,"washington","US"
"Johnson & Johnson",NA,57,0,NA,NA,NA
"Merck & Co.","CA24",20,1,0.05,"quebec","CA"
"Merck & Co.","CA35",6,0,NA,"ontario","CA"
"Merck & Co.","CH01",6,0,NA,"région lemanique","CH"
"Merck & Co.","CH05",1,0,NA,"eastern switzerland","CH"
"Merck & Co.","CH06",1,0,NA,"central switzerland","CH"
"Merck & Co.","CNBJ",1,0,NA,"beijing","CN"
"Merck & Co.","CNSH",1,0,NA,"shanghai","CN"
"Merck & Co.","DE1",2,0,NA,"baden-wurttemberg","DE"
"Merck & Co.","DE2",11,0,NA,"bavaria","DE"
"Merck & Co.","DE30",1,0,NA,"berlin","DE"
"Merck & Co.","DE9",4,0,NA,"lower saxony","DE"
"Merck & Co.","DK01",2,0,NA,"hovedstaden","DK"
"Merck & Co.","ES30",8,0,NA,"madrid","ES"
"Merck & Co.","ES51",12,0,NA,"catalonia","ES"
"Merck & Co.","FR10",8,0,NA,"ile-de-france","FR"
"Merck & Co.","IL01",1,0,NA,"jerusalem","IL"
"Merck & Co.","INDL",8,0,NA,"delhi","IN"
"Merck & Co.","INKA",145,4,0.0275862068965517,"karnataka","IN"
"Merck & Co.","INMH",37,4,0.108108108108108,"maharashtra","IN"
"Merck & Co.","ITC4",2,0,NA,"lombardy","IT"
"Merck & Co.","ITI4",20,0,NA,"lazio","IT"
"Merck & Co.","KR01",2,0,NA,"capital region","KR"
"Merck & Co.","NL41",11,0,NA,"noord-brabant","NL"
"Merck & Co.","SE11",4,0,NA,"stockholm","SE"
"Merck & Co.","SE23",1,0,NA,"west sweden","SE"
"Merck & Co.","TR10",10,0,NA,"istanbul","TR"
"Merck & Co.","TWHSQ",2,0,NA,"hsinchu","TW"
"Merck & Co.","TWTPE",7,0,NA,"taipei","TW"
"Merck & Co.","UKH",4,0,NA,"east of england","GB"
"Merck & Co.","UKH",3,2,0.666666666666667,"east of england","GB"
"Merck & Co.","UKJ",4,0,NA,"south east england","GB"
"Merck & Co.","US06",65,3,0.0461538461538462,"california","US"
"Merck & Co.","US09",2,0,NA,"connecticut","US"
"Merck & Co.","US17",4,0,NA,"illinois","US"
"Merck & Co.","US24",2,0,NA,"maryland","US"
"Merck & Co.","US25",84,7,0.0833333333333333,"massachusetts","US"
"Merck & Co.","US34",310,28,0.0903225806451613,"new jersey","US"
"Merck & Co.","US36",4,0,NA,"new york","US"
"Merck & Co.","US42",280,9,0.0321428571428571,"pennsylvania","US"
"Merck & Co.","US48",18,0,NA,"texas","US"
"Merck & Co.","US53",1,0,NA,"washington","US"
"Merck & Co.",NA,35,1,0.0285714285714286,NA,NA
"Novartis","CA24",20,0,NA,"quebec","CA"
"Novartis","CA35",10,0,NA,"ontario","CA"
"Novartis","CH02",1,0,NA,"espace mittelland","CH"
"Novartis","CH04",2,0,NA,"zurich","CH"
"Novartis","CH06",9,0,NA,"central switzerland","CH"
"Novartis","DE1",1,0,NA,"baden-wurttemberg","DE"
"Novartis","DE2",50,0,NA,"bavaria","DE"
"Novartis","DE30",1,0,NA,"berlin","DE"
"Novartis","DE9",1,0,NA,"lower saxony","DE"
"Novartis","DK01",8,0,NA,"hovedstaden","DK"
"Novartis","ES30",21,1,0.0476190476190476,"madrid","ES"
"Novartis","ES51",25,1,0.04,"catalonia","ES"
"Novartis","INDL",25,0,NA,"delhi","IN"
"Novartis","INKA",24,2,0.0833333333333333,"karnataka","IN"
"Novartis","INMH",35,0,NA,"maharashtra","IN"
"Novartis","ITC1",7,0,NA,"piedmont","IT"
"Novartis","ITC4",7,0,NA,"lombardy","IT"
"Novartis","RUMOW",15,0,NA,"moskva","RU"
"Novartis","SE11",3,0,NA,"stockholm","SE"
"Novartis","TR10",35,0,NA,"istanbul","TR"
"Novartis","TWTPE",1,0,NA,"taipei","TW"
"Novartis","UKH",1,0,NA,"east of england","GB"
"Novartis","UKJ",1,0,NA,"south east england","GB"
"Novartis","US06",22,0,NA,"california","US"
"Novartis","US11",1,0,NA,"district of columbia","US"
"Novartis","US17",11,0,NA,"illinois","US"
"Novartis","US25",53,3,0.0566037735849057,"massachusetts","US"
"Novartis","US34",143,11,0.0769230769230769,"new jersey","US"
"Novartis","US36",17,0,NA,"new york","US"
"Novartis","US42",2,0,NA,"pennsylvania","US"
"Novartis","US48",5,0,NA,"texas","US"
"Novartis",NA,71,1,0.0140845070422535,NA,NA
"Novo Nordisk","CA24",2,0,NA,"quebec","CA"
"Novo Nordisk","CA35",13,0,NA,"ontario","CA"
"Novo Nordisk","CH04",2,0,NA,"zurich","CH"
"Novo Nordisk","CNBJ",2,0,NA,"beijing","CN"
"Novo Nordisk","CNGD",1,0,NA,"guangdong","CN"
"Novo Nordisk","CNZJ",1,0,NA,"zhejiang","CN"
"Novo Nordisk","DE30",1,0,NA,"berlin","DE"
"Novo Nordisk","DK01",347,5,0.0144092219020173,"hovedstaden","DK"
"Novo Nordisk","ES30",4,0,NA,"madrid","ES"
"Novo Nordisk","FR10",4,0,NA,"ile-de-france","FR"
"Novo Nordisk","INKA",193,8,0.0414507772020725,"karnataka","IN"
"Novo Nordisk","INMH",2,0,NA,"maharashtra","IN"
"Novo Nordisk","ITI1",1,0,NA,"tuscany","IT"
"Novo Nordisk","ITI4",4,0,NA,"lazio","IT"
"Novo Nordisk","KR01",1,0,NA,"capital region","KR"
"Novo Nordisk","NL33",1,0,NA,"zuid-holland","NL"
"Novo Nordisk","TR10",6,0,NA,"istanbul","TR"
"Novo Nordisk","UKJ",2,1,0.5,"south east england","GB"
"Novo Nordisk","US06",24,0,NA,"california","US"
"Novo Nordisk","US11",3,0,NA,"district of columbia","US"
"Novo Nordisk","US17",3,0,NA,"illinois","US"
"Novo Nordisk","US25",3,0,NA,"massachusetts","US"
"Novo Nordisk","US26",2,0,NA,"michigan","US"
"Novo Nordisk","US34",78,5,0.0641025641025641,"new jersey","US"
"Novo Nordisk","US36",10,0,NA,"new york","US"
"Novo Nordisk","US42",4,0,NA,"pennsylvania","US"
"Novo Nordisk","US48",9,0,NA,"texas","US"
"Novo Nordisk","US53",11,4,0.363636363636364,"washington","US"
"Novo Nordisk",NA,7,0,NA,NA,NA
"Pfizer","CA24",14,0,NA,"quebec","CA"
"Pfizer","CA35",1,0,NA,"ontario","CA"
"Pfizer","CH04",8,0,NA,"zurich","CH"
"Pfizer","CNBJ",23,0,NA,"beijing","CN"
"Pfizer","CNGD",7,0,NA,"guangdong","CN"
"Pfizer","CNJS",3,0,NA,"jiangsu","CN"
"Pfizer","CNSH",37,0,NA,"shanghai","CN"
"Pfizer","CNZJ",4,0,NA,"zhejiang","CN"
"Pfizer","DE1",3,0,NA,"baden-wurttemberg","DE"
"Pfizer","DE2",73,0,NA,"bavaria","DE"
"Pfizer","DE30",27,0,NA,"berlin","DE"
"Pfizer","DE9",4,0,NA,"lower saxony","DE"
"Pfizer","DK01",1,0,NA,"hovedstaden","DK"
"Pfizer","ES30",27,0,NA,"madrid","ES"
"Pfizer","ES51",4,0,NA,"catalonia","ES"
"Pfizer","FR10",9,0,NA,"ile-de-france","FR"
"Pfizer","IL05",2,0,NA,"tel aviv","IL"
"Pfizer","INDL",7,0,NA,"delhi","IN"
"Pfizer","INKA",3,0,NA,"karnataka","IN"
"Pfizer","INMH",49,5,0.102040816326531,"maharashtra","IN"
"Pfizer","ITC4",2,0,NA,"lombardy","IT"
"Pfizer","ITI4",5,0,NA,"lazio","IT"
"Pfizer","JPD",10,0,NA,"southern kanto","JP"
"Pfizer","KR01",5,0,NA,"capital region","KR"
"Pfizer","NL33",5,0,NA,"zuid-holland","NL"
"Pfizer","TR10",10,0,NA,"istanbul","TR"
"Pfizer","TWTPE",5,0,NA,"taipei","TW"
"Pfizer","UKH",2,0,NA,"east of england","GB"
"Pfizer","UKJ",2,0,NA,"south east england","GB"
"Pfizer","US06",18,0,NA,"california","US"
"Pfizer","US09",28,0,NA,"connecticut","US"
"Pfizer","US11",2,0,NA,"district of columbia","US"
"Pfizer","US17",21,0,NA,"illinois","US"
"Pfizer","US24",5,0,NA,"maryland","US"
"Pfizer","US25",138,6,0.0434782608695652,"massachusetts","US"
"Pfizer","US26",86,0,NA,"michigan","US"
