"company_name","nuts_2","n_postings","n_ai_postings","ai_share","name_en","country"
"Novartis","US25",70,3,0.0428571428571429,"massachusetts","US"
"Novartis","US26",22,0,NA,"michigan","US"
"Novartis","US34",175,11,0.0628571428571429,"new jersey","US"
"Novartis","US36",28,0,NA,"new york","US"
"Novartis","US42",18,0,NA,"pennsylvania","US"
"Novartis","US48",191,0,NA,"texas","US"
"Novartis","US53",22,0,NA,"washington","US"
"Novartis",NA,105,1,0.00952380952380952,NA,NA
"Novo Nordisk","CA24",8,0,NA,"quebec","CA"
"Novo Nordisk","CA35",40,0,NA,"ontario","CA"
"Novo Nordisk","CH04",2,0,NA,"zurich","CH"
"Novo Nordisk","CNBJ",2,0,NA,"beijing","CN"
"Novo Nordisk","CNGD",1,0,NA,"guangdong","CN"
"Novo Nordisk","CNZJ",1,0,NA,"zhejiang","CN"
"Novo Nordisk","DE2",1,0,NA,"bavaria","DE"
"Novo Nordisk","DE30",18,0,NA,"berlin","DE"
"Novo Nordisk","DE9",1,0,NA,"lower saxony","DE"
"Novo Nordisk","DK01",400,5,0.0125,"hovedstaden","DK"
"Novo Nordisk","ES30",5,0,NA,"madrid","ES"
"Novo Nordisk","FR10",5,0,NA,"ile-de-france","FR"
"Novo Nordisk","INDL",4,0,NA,"delhi","IN"
"Novo Nordisk","INKA",211,8,0.037914691943128,"karnataka","IN"
"Novo Nordisk","INMH",7,0,NA,"maharashtra","IN"
"Novo Nordisk","ITI1",1,0,NA,"tuscany","IT"
"Novo Nordisk","ITI4",4,0,NA,"lazio","IT"
"Novo Nordisk","KR01",1,0,NA,"capital region","KR"
"Novo Nordisk","NL33",1,0,NA,"zuid-holland","NL"
"Novo Nordisk","TR10",12,0,NA,"istanbul","TR"
"Novo Nordisk","UKJ",2,1,0.5,"south east england","GB"
"Novo Nordisk","US06",33,1,0.0303030303030303,"california","US"
"Novo Nordisk","US09",1,0,NA,"connecticut","US"
"Novo Nordisk","US11",3,0,NA,"district of columbia","US"
"Novo Nordisk","US17",3,0,NA,"illinois","US"
"Novo Nordisk","US25",6,0,NA,"massachusetts","US"
"Novo Nordisk","US26",2,0,NA,"michigan","US"
"Novo Nordisk","US34",78,5,0.0641025641025641,"new jersey","US"
"Novo Nordisk","US36",10,0,NA,"new york","US"
"Novo Nordisk","US42",5,0,NA,"pennsylvania","US"
"Novo Nordisk","US48",15,0,NA,"texas","US"
"Novo Nordisk","US53",99,83,0.838383838383838,"washington","US"
"Novo Nordisk",NA,12,0,NA,NA,NA
"Pfizer","CA24",16,0,NA,"quebec","CA"
"Pfizer","CA35",2,0,NA,"ontario","CA"
"Pfizer","CH04",8,0,NA,"zurich","CH"
"Pfizer","CH06",1,0,NA,"central switzerland","CH"
"Pfizer","CNBJ",23,0,NA,"beijing","CN"
"Pfizer","CNGD",7,0,NA,"guangdong","CN"
"Pfizer","CNJS",3,0,NA,"jiangsu","CN"
"Pfizer","CNSH",37,0,NA,"shanghai","CN"
"Pfizer","CNZJ",4,0,NA,"zhejiang","CN"
"Pfizer","DE1",9,0,NA,"baden-wurttemberg","DE"
"Pfizer","DE2",87,0,NA,"bavaria","DE"
"Pfizer","DE30",27,0,NA,"berlin","DE"
"Pfizer","DE9",6,0,NA,"lower saxony","DE"
"Pfizer","DK01",1,0,NA,"hovedstaden","DK"
"Pfizer","ES30",33,0,NA,"madrid","ES"
"Pfizer","ES51",8,0,NA,"catalonia","ES"
"Pfizer","FR10",13,0,NA,"ile-de-france","FR"
"Pfizer","IL05",2,0,NA,"tel aviv","IL"
"Pfizer","INDL",7,0,NA,"delhi","IN"
"Pfizer","INKA",7,0,NA,"karnataka","IN"
"Pfizer","INMH",49,5,0.102040816326531,"maharashtra","IN"
"Pfizer","ITC4",7,0,NA,"lombardy","IT"
"Pfizer","ITH3",1,0,NA,"veneto","IT"
"Pfizer","ITI4",6,0,NA,"lazio","IT"
"Pfizer","JPD",10,0,NA,"southern kanto","JP"
"Pfizer","KR01",5,0,NA,"capital region","KR"
"Pfizer","NL33",5,0,NA,"zuid-holland","NL"
"Pfizer","RUMOW",5,0,NA,"moskva","RU"
"Pfizer","SE11",5,0,NA,"stockholm","SE"
"Pfizer","SE23",1,0,NA,"west sweden","SE"
"Pfizer","TR10",23,0,NA,"istanbul","TR"
"Pfizer","TWTPE",5,0,NA,"taipei","TW"
"Pfizer","UKH",2,0,NA,"east of england","GB"
"Pfizer","UKH",1,0,NA,"east of england","GB"
"Pfizer","UKH",3,0,NA,"east of england","GB"
"Pfizer","UKJ",2,0,NA,"south east england","GB"
"Pfizer","US06",27,0,NA,"california","US"
"Pfizer","US09",28,0,NA,"connecticut","US"
"Pfizer","US11",2,0,NA,"district of columbia","US"
"Pfizer","US17",25,0,NA,"illinois","US"
"Pfizer","US24",6,0,NA,"maryland","US"
"Pfizer","US25",138,6,0.0434782608695652,"massachusetts","US"
"Pfizer","US26",99,1,0.0101010101010101,"michigan","US"
"Pfizer","US34",20,0,NA,"new jersey","US"
"Pfizer","US36",138,4,0.0289855072463768,"new york","US"
"Pfizer","US42",52,7,0.134615384615385,"pennsylvania","US"
"Pfizer","US48",21,0,NA,"texas","US"
"Pfizer","US53",7,0,NA,"washington","US"
"Pfizer",NA,89,0,NA,NA,NA
"Roche","CA24",38,1,0.0263157894736842,"quebec","CA"
"Roche","CA35",49,1,0.0204081632653061,"ontario","CA"
"Roche","CH01",1,0,NA,"région lemanique","CH"
"Roche","CH03",21,4,0.19047619047619,"northwestern switzerland","CH"
"Roche","CH04",10,0,NA,"zurich","CH"
"Roche","CH06",20,0,NA,"central switzerland","CH"
"Roche","CNBJ",13,0,NA,"beijing","CN"
"Roche","CNGD",6,0,NA,"guangdong","CN"
"Roche","CNJS",4,0,NA,"jiangsu","CN"
"Roche","CNSH",30,0,NA,"shanghai","CN"
"Roche","CNZJ",5,0,NA,"zhejiang","CN"
"Roche","DE1",110,67,0.609090909090909,"baden-wurttemberg","DE"
"Roche","DE2",229,166,0.724890829694323,"bavaria","DE"
"Roche","DE30",1,0,NA,"berlin","DE"
"Roche","DE9",23,19,0.826086956521739,"lower saxony","DE"
"Roche","DK01",2,0,NA,"hovedstaden","DK"
"Roche","ES30",33,0,NA,"madrid","ES"
"Roche","ES51",65,2,0.0307692307692308,"catalonia","ES"
"Roche","FR10",53,0,NA,"ile-de-france","FR"
"Roche","INDL",8,0,NA,"delhi","IN"
"Roche","INKA",3,0,NA,"karnataka","IN"
"Roche","INMH",100,0,NA,"maharashtra","IN"
"Roche","ITC4",7,0,NA,"lombardy","IT"
"Roche","ITI1",1,0,NA,"tuscany","IT"
"Roche","JPD",5,0,NA,"southern kanto","JP"
"Roche","KR01",2,0,NA,"capital region","KR"
"Roche","NL33",1,0,NA,"zuid-holland","NL"
"Roche","TR10",17,0,NA,"istanbul","TR"
"Roche","TWTPE",10,0,NA,"taipei","TW"
"Roche","UKH",4,0,NA,"east of england","GB"
"Roche","UKH",5,0,NA,"east of england","GB"
"Roche","UKH",1,0,NA,"east of england","GB"
"Roche","UKJ",26,0,NA,"south east england","GB"
"Roche","US06",519,50,0.0963391136801541,"california","US"
"Roche","US09",3,0,NA,"connecticut","US"
"Roche","US11",5,0,NA,"district of columbia","US"
"Roche","US17",65,0,NA,"illinois","US"
"Roche","US24",1,0,NA,"maryland","US"
"Roche","US25",80,0,NA,"massachusetts","US"
"Roche","US26",31,0,NA,"michigan","US"
"Roche","US34",35,0,NA,"new jersey","US"
"Roche","US36",53,0,NA,"new york","US"
"Roche","US42",96,3,0.03125,"pennsylvania","US"
"Roche","US48",39,0,NA,"texas","US"
"Roche","US53",15,0,NA,"washington","US"
"Roche",NA,167,4,0.0239520958083832,NA,NA
"Sanofi","CA24",2,0,NA,"quebec","CA"
"Sanofi","CA35",67,18,0.26865671641791,"ontario","CA"
"Sanofi","CH06",8,0,NA,"central switzerland","CH"
"Sanofi","CNBJ",9,0,NA,"beijing","CN"
"Sanofi","CNSH",5,0,NA,"shanghai","CN"
"Sanofi","CNZJ",7,0,NA,"zhejiang","CN"
"Sanofi","DE1",1,0,NA,"baden-wurttemberg","DE"
"Sanofi","DE30",41,1,0.024390243902439,"berlin","DE"
"Sanofi","ES30",3,0,NA,"madrid","ES"
"Sanofi","ES51",62,3,0.0483870967741935,"catalonia","ES"
"Sanofi","FR10",22,1,0.0454545454545455,"ile-de-france","FR"
"Sanofi","INDL",4,0,NA,"delhi","IN"
"Sanofi","INKA",5,0,NA,"karnataka","IN"
"Sanofi","INMH",15,0,NA,"maharashtra","IN"
"Sanofi","ITC4",40,0,NA,"lombardy","IT"
"Sanofi","ITI4",10,0,NA,"lazio","IT"
"Sanofi","JPD",6,0,NA,"southern kanto","JP"
"Sanofi","KR01",2,0,NA,"capital region","KR"
"Sanofi","SE11",2,0,NA,"stockholm","SE"
"Sanofi","TR10",29,0,NA,"istanbul","TR"
"Sanofi","TWTPE",24,0,NA,"taipei","TW"
"Sanofi","TWTXG",1,0,NA,"taichung","TW"
"Sanofi","UKH",37,11,0.297297297297297,"east of england","GB"
"Sanofi","US06",20,0,NA,"california","US"
"Sanofi","US09",2,0,NA,"connecticut","US"
"Sanofi","US11",5,0,NA,"district of columbia","US"
"Sanofi","US17",4,0,NA,"illinois","US"
"Sanofi","US24",4,0,NA,"maryland","US"
"Sanofi","US25",305,24,0.0786885245901639,"massachusetts","US"
"Sanofi","US26",1,0,NA,"michigan","US"
"Sanofi","US34",110,16,0.145454545454545,"new jersey","US"
"Sanofi","US36",13,0,NA,"new york","US"
"Sanofi","US42",84,6,0.0714285714285714,"pennsylvania","US"
"Sanofi","US48",11,0,NA,"texas","US"
"Sanofi","US53",4,0,NA,"washington","US"
"Sanofi",NA,21,0,NA,NA,NA
"Takeda","CA35",1,0,NA,"ontario","CA"
"Takeda","CH02",1,0,NA,"espace mittelland","CH"
"Takeda","CH04",11,0,NA,"zurich","CH"
"Takeda","DE1",4,0,NA,"baden-wurttemberg","DE"
"Takeda","DE30",34,0,NA,"berlin","DE"
"Takeda","DE9",13,0,NA,"lower saxony","DE"
"Takeda","DK01",6,0,NA,"hovedstaden","DK"
"Takeda","ES30",4,0,NA,"madrid","ES"
"Takeda","ES51",1,0,NA,"catalonia","ES"
"Takeda","FR10",2,0,NA,"ile-de-france","FR"
"Takeda","ITI1",1,0,NA,"tuscany","IT"
"Takeda","ITI4",5,0,NA,"lazio","IT"
"Takeda","SE11",2,0,NA,"stockholm","SE"
"Takeda","TR10",12,0,NA,"istanbul","TR"
"Takeda","TWTPE",1,0,NA,"taipei","TW"
"Takeda","TWTXG",2,0,NA,"taichung","TW"
"Takeda","US06",102,0,NA,"california","US"
"Takeda","US09",1,1,1,"connecticut","US"
"Takeda","US11",1,0,NA,"district of columbia","US"
"Takeda","US17",25,0,NA,"illinois","US"
"Takeda","US24",2,0,NA,"maryland","US"
"Takeda","US25",442,23,0.0520361990950226,"massachusetts","US"
"Takeda","US26",1,0,NA,"michigan","US"
"Takeda","US34",39,2,0.0512820512820513,"new jersey","US"
"Takeda","US36",34,1,0.0294117647058824,"new york","US"
"Takeda","US42",40,3,0.075,"pennsylvania","US"
"Takeda",NA,60,0,NA,NA,NA
"Teva","CA24",8,0,NA,"quebec","CA"
"Teva","CA35",23,0,NA,"ontario","CA"
"Teva","DE1",28,0,NA,"baden-wurttemberg","DE"
"Teva","DE2",5,0,NA,"bavaria","DE"
"Teva","DE9",5,0,NA,"lower saxony","DE"
"Teva","DK01",1,0,NA,"hovedstaden","DK"
"Teva","ES30",7,0,NA,"madrid","ES"
"Teva","FR10",16,0,NA,"ile-de-france","FR"
"Teva","IL05",2,0,NA,"tel aviv","IL"
"Teva","INDL",1,0,NA,"delhi","IN"
"Teva","INKA",57,0,NA,"karnataka","IN"
"Teva","INMH",44,0,NA,"maharashtra","IN"
"Teva","ITC1",1,0,NA,"piedmont","IT"
"Teva","ITC4",4,0,NA,"lombardy","IT"
"Teva","ITH3",4,0,NA,"veneto","IT"
"Teva","ITI4",1,0,NA,"lazio","IT"
"Teva","NL41",2,0,NA,"noord-brabant","NL"
"Teva","RUMOW",3,0,NA,"moskva","RU"
"Teva","SE22",1,0,NA,"south sweden","SE"
"Teva","TR10",5,0,NA,"istanbul","TR"
"Teva","UKH",5,0,NA,"east of england","GB"
"Teva","UKH",4,0,NA,"east of england","GB"
"Teva","US06",29,0,NA,"california","US"
"Teva","US09",1,0,NA,"connecticut","US"
"Teva","US11",2,0,NA,"district of columbia","US"
"Teva","US17",13,0,NA,"illinois","US"
"Teva","US24",4,0,NA,"maryland","US"
"Teva","US25",3,0,NA,"massachusetts","US"
"Teva","US26",18,0,NA,"michigan","US"
"Teva","US34",38,0,NA,"new jersey","US"
"Teva","US36",10,0,NA,"new york","US"
"Teva","US42",17,3,0.176470588235294,"pennsylvania","US"
"Teva","US48",17,0,NA,"texas","US"
"Teva","US53",8,0,NA,"washington","US"
"Teva",NA,8,0,NA,NA,NA
